item_id,timestamp,Amazon_OrderCount,Amazon_NumberOfPieces,Amazon_TotalRevenue,Chick-Fil-A_OrderCount,Chick-Fil-A_NumberOfPieces,Chick-Fil-A_TotalRevenue,Chipotle_OrderCount,Chipotle_NumberOfPieces,Chipotle_TotalRevenue,Costco_OrderCount,Costco_NumberOfPieces,Costco_TotalRevenue,Home_Depot_OrderCount,Home_Depot_NumberOfPieces,Home_Depot_TotalRevenue,Home_Goods_OrderCount,Home_Goods_NumberOfPieces,Home_Goods_TotalRevenue,Lowes_OrderCount,Lowes_NumberOfPieces,Lowes_TotalRevenue,Shein_OrderCount,Shein_NumberOfPieces,Shein_TotalRevenue,Starbucks_OrderCount,Starbucks_NumberOfPieces,Starbucks_TotalRevenue,T.J._Maxx_OrderCount,T.J._Maxx_NumberOfPieces,T.J._Maxx_TotalRevenue,Target_OrderCount,Target_NumberOfPieces,Target_TotalRevenue,Walmart_OrderCount,Walmart_NumberOfPieces,Walmart_TotalRevenue
item0,2020-03-06T00:00:00,215.0,1095.0,15631.0400390625,13.0,65.0,974.2000122070312,48.0,277.0,2590.27001953125,76.0,403.0,9550.169921875,197.0,966.0,43100.5390625,40.0,173.0,1243.4000244140625,20.0,100.0,3835.389892578125,108.0,572.0,10255.830078125,68.0,361.0,4071.64990234375,22.0,110.0,993.760009765625,187.0,941.0,8616.9501953125,56.0,256.0,4192.39013671875
item0,2020-03-07T00:00:00,95.0,459.0,6977.490234375,8.0,40.0,561.8800048828125,10.0,50.0,692.7100219726562,23.0,115.0,3717.97998046875,56.0,270.0,9183.3896484375,27.0,142.0,1241.72998046875,9.0,57.0,1850.22998046875,27.0,135.0,2612.0,29.0,134.0,1158.219970703125,13.0,65.0,614.8800048828125,54.0,265.0,2947.510009765625,26.0,130.0,2001.0400390625
item0,2020-03-08T00:00:00,95.0,428.0,6650.240234375,8.0,45.0,586.4500122070312,3.0,18.0,302.3900146484375,26.0,125.0,3321.93994140625,52.0,257.0,12901.080078125,23.0,106.0,1090.6400146484375,15.0,69.0,2604.610107421875,26.0,123.0,1982.3599853515625,38.0,218.0,2566.820068359375,8.0,48.0,433.6400146484375,40.0,199.0,2239.77001953125,26.0,121.0,1961.4100341796875
item0,2020-03-09T00:00:00,471.0,2395.0,35661.7890625,0.0,0.0,0.0,193.0,937.0,7929.83984375,183.0,907.0,22485.01953125,447.0,2221.0,96997.109375,116.0,483.0,4324.58984375,41.0,175.0,6587.02001953125,82.0,397.0,6408.64990234375,170.0,833.0,11273.900390625,25.0,150.0,1521.06005859375,362.0,1633.0,16841.890625,139.0,695.0,10698.1298828125
item0,2020-03-10T00:00:00,429.0,2193.0,34870.4609375,86.0,518.0,5286.35986328125,140.0,700.0,7615.5,221.0,1098.0,29262.3203125,391.0,1750.0,89883.2421875,266.0,1361.0,11370.3203125,81.0,358.0,14331.6904296875,104.0,520.0,11367.400390625,329.0,1621.0,20924.189453125,131.0,655.0,4483.08984375,318.0,1601.0,17904.919921875,112.0,624.0,10104.009765625
item0,2020-03-11T00:00:00,230.0,1122.0,16826.01953125,13.0,65.0,974.2000122070312,92.0,449.0,4438.33984375,134.0,630.0,17314.80078125,235.0,1126.0,56194.0703125,73.0,385.0,4491.3701171875,0.0,0.0,0.0,74.0,347.0,6276.31005859375,119.0,632.0,9047.8701171875,43.0,191.0,979.0700073242188,165.0,848.0,8572.83984375,69.0,377.0,6064.080078125
item0,2020-03-12T00:00:00,242.0,1186.0,18437.419921875,44.0,180.0,1998.0999755859375,68.0,304.0,3486.43994140625,78.0,368.0,9792.8896484375,84.0,420.0,20767.44921875,113.0,585.0,4954.6298828125,25.0,125.0,4747.16015625,62.0,292.0,3510.360107421875,187.0,958.0,12382.849609375,28.0,140.0,684.489990234375,166.0,874.0,7569.06005859375,69.0,345.0,5310.14013671875
item0,2020-03-13T00:00:00,215.0,1155.0,18790.759765625,0.0,0.0,0.0,91.0,455.0,6175.77978515625,75.0,360.0,9756.2998046875,169.0,827.0,37641.3984375,50.0,254.0,1437.989990234375,5.0,25.0,750.6500244140625,91.0,469.0,7952.31005859375,178.0,890.0,11383.4501953125,34.0,170.0,1602.18994140625,157.0,796.0,6581.68994140625,69.0,345.0,5310.14013671875
item0,2020-03-14T00:00:00,95.0,481.0,7027.85986328125,8.0,40.0,398.25,32.0,159.0,1806.719970703125,31.0,162.0,4490.25,62.0,291.0,11656.8896484375,35.0,186.0,2078.679931640625,11.0,55.0,1656.9300537109375,7.0,35.0,474.3800048828125,47.0,180.0,1691.9100341796875,20.0,100.0,599.0499877929688,42.0,231.0,2394.830078125,26.0,130.0,2001.0400390625
item0,2020-03-15T00:00:00,83.0,427.0,6270.77001953125,5.0,25.0,374.69000244140625,17.0,80.0,1067.1800537109375,19.0,97.0,2761.5400390625,97.0,471.0,21434.529296875,35.0,176.0,1673.18994140625,11.0,55.0,1982.949951171875,25.0,134.0,2064.340087890625,43.0,212.0,2428.2099609375,11.0,55.0,268.9100036621094,73.0,375.0,3396.419921875,26.0,154.0,2566.489990234375
item0,2020-03-16T00:00:00,403.0,2052.0,30573.890625,84.0,380.0,3261.929931640625,177.0,926.0,8433.1396484375,182.0,878.0,22674.169921875,327.0,1570.0,71443.953125,87.0,460.0,5193.5,17.0,85.0,695.6699829101562,168.0,848.0,14061.400390625,206.0,984.0,9746.740234375,44.0,220.0,1987.530029296875,361.0,1730.0,18246.900390625,139.0,818.0,11541.240234375
item0,2020-03-17T00:00:00,454.0,2148.0,30213.41015625,88.0,440.0,4438.27001953125,184.0,964.0,12350.1201171875,174.0,797.0,25146.58984375,469.0,2111.0,104312.4296875,103.0,484.0,4506.52001953125,81.0,405.0,15704.7099609375,212.0,1060.0,19803.9296875,145.0,623.0,8273.75,119.0,652.0,2900.110107421875,313.0,1643.0,19445.349609375,139.0,524.0,5965.490234375
item0,2020-03-18T00:00:00,230.0,1143.0,17515.66015625,0.0,0.0,0.0,131.0,686.0,8251.2998046875,71.0,372.0,11083.259765625,186.0,1006.0,39910.80078125,62.0,289.0,3187.6201171875,22.0,110.0,5170.43017578125,65.0,343.0,4717.7900390625,104.0,501.0,5477.31982421875,31.0,124.0,491.2099914550781,169.0,894.0,8064.85009765625,69.0,305.0,3907.949951171875
item0,2020-03-19T00:00:00,234.0,1085.0,16257.7197265625,85.0,404.0,4394.7001953125,72.0,367.0,3555.719970703125,88.0,481.0,11981.0302734375,202.0,1026.0,48580.62890625,19.0,114.0,1355.1500244140625,30.0,150.0,5497.81005859375,108.0,555.0,9548.669921875,161.0,780.0,9329.6103515625,34.0,170.0,1602.18994140625,165.0,856.0,8341.6396484375,69.0,332.0,5107.72021484375
item0,2020-03-20T00:00:00,190.0,940.0,12779.6396484375,64.0,298.0,3047.8701171875,60.0,320.0,4236.2998046875,46.0,266.0,5053.2900390625,145.0,695.0,36702.30859375,64.0,386.0,3197.330078125,40.0,215.0,8448.849609375,97.0,437.0,7994.75,181.0,932.0,10426.4501953125,0.0,0.0,0.0,125.0,601.0,6865.990234375,69.0,281.0,3802.27001953125
item0,2020-03-21T00:00:00,90.0,481.0,7321.14990234375,0.0,0.0,0.0,7.0,38.0,644.2000122070312,45.0,217.0,6154.77001953125,68.0,353.0,13903.0,32.0,155.0,1326.02001953125,5.0,28.0,447.5799865722656,40.0,207.0,3125.679931640625,45.0,212.0,1932.3299560546875,23.0,104.0,452.79998779296875,75.0,358.0,3837.31005859375,14.0,79.0,627.0399780273438
item0,2020-03-22T00:00:00,92.0,464.0,6915.93994140625,3.0,15.0,136.82000732421875,11.0,55.0,266.760009765625,23.0,115.0,3297.050048828125,53.0,265.0,10176.9296875,24.0,115.0,1267.81005859375,17.0,85.0,3216.85009765625,41.0,208.0,3194.419921875,46.0,244.0,2279.9599609375,24.0,120.0,883.7899780273438,68.0,344.0,3508.280029296875,26.0,125.0,1923.18994140625
item0,2020-03-23T00:00:00,454.0,2245.0,32164.060546875,70.0,350.0,3617.330078125,119.0,595.0,7517.740234375,151.0,752.0,20255.7890625,453.0,2338.0,110086.203125,161.0,783.0,8598.3798828125,34.0,238.0,12375.3798828125,164.0,793.0,16111.240234375,349.0,1697.0,21681.830078125,44.0,220.0,1987.530029296875,288.0,1320.0,15661.51953125,48.0,240.0,1056.800048828125
item0,2020-03-24T00:00:00,491.0,2472.0,36947.2109375,60.0,300.0,3770.7900390625,267.0,1393.0,16354.6201171875,152.0,742.0,18039.150390625,334.0,1612.0,70980.78125,134.0,700.0,8536.2099609375,64.0,414.0,19244.75,117.0,538.0,7224.93017578125,354.0,1698.0,19793.810546875,101.0,461.0,2983.43994140625,247.0,1306.0,14341.5302734375,139.0,668.0,10277.73046875
item0,2020-03-25T00:00:00,190.0,975.0,13758.259765625,9.0,36.0,328.3800048828125,105.0,556.0,6040.10986328125,109.0,562.0,15110.9501953125,172.0,836.0,37874.23046875,95.0,475.0,3704.06005859375,15.0,75.0,3084.739990234375,39.0,195.0,3467.010009765625,106.0,494.0,6055.72998046875,22.0,110.0,993.760009765625,161.0,805.0,8382.0498046875,69.0,369.0,5415.81982421875
item0,2020-03-26T00:00:00,228.0,1119.0,17813.560546875,20.0,100.0,995.6199951171875,14.0,84.0,1185.1800537109375,79.0,378.0,11559.169921875,126.0,638.0,22599.830078125,61.0,332.0,3195.389892578125,30.0,103.0,3514.2900390625,68.0,340.0,6728.759765625,183.0,871.0,11622.6904296875,28.0,140.0,684.489990234375,195.0,972.0,10562.240234375,69.0,332.0,5107.72021484375
item0,2020-03-27T00:00:00,215.0,1091.0,15532.0703125,43.0,202.0,2664.760009765625,85.0,416.0,5006.2001953125,92.0,449.0,10343.849609375,110.0,565.0,25032.580078125,83.0,403.0,4259.18994140625,37.0,170.0,7638.22021484375,43.0,233.0,2056.989990234375,167.0,834.0,10472.4697265625,28.0,140.0,684.489990234375,183.0,876.0,9154.98046875,69.0,332.0,5107.72021484375
item0,2020-03-28T00:00:00,88.0,457.0,6716.89013671875,3.0,12.0,109.45999908447266,8.0,36.0,411.7799987792969,40.0,185.0,4570.9599609375,59.0,271.0,16461.619140625,23.0,110.0,865.7000122070312,11.0,55.0,1656.9300537109375,45.0,238.0,4539.240234375,48.0,260.0,3582.610107421875,19.0,106.0,684.0599975585938,60.0,323.0,3859.639892578125,26.0,112.0,1921.780029296875
item0,2020-03-29T00:00:00,95.0,501.0,7408.64990234375,13.0,70.0,847.8800048828125,27.0,123.0,1125.7900390625,44.0,218.0,5858.240234375,54.0,263.0,12269.919921875,33.0,175.0,1595.6199951171875,12.0,66.0,3105.81005859375,21.0,114.0,2161.860107421875,45.0,215.0,2835.75,12.0,60.0,237.67999267578125,54.0,265.0,2416.6201171875,21.0,105.0,1611.780029296875
item0,2020-03-30T00:00:00,403.0,2006.0,33252.9296875,42.0,252.0,3539.820068359375,195.0,991.0,13718.7998046875,135.0,705.0,21394.380859375,476.0,2370.0,105369.390625,132.0,654.0,6448.8701171875,92.0,507.0,18729.1796875,153.0,717.0,9707.9599609375,260.0,1298.0,16497.5,44.0,264.0,2385.030029296875,393.0,1870.0,19582.3203125,139.0,743.0,10909.490234375
item0,2020-03-31T00:00:00,261.0,1396.0,23459.599609375,40.0,240.0,2389.489990234375,213.0,1021.0,11572.900390625,198.0,944.0,25630.740234375,307.0,1535.0,64127.6015625,136.0,602.0,6343.330078125,17.0,85.0,695.6699829101562,218.0,1103.0,17853.939453125,235.0,1102.0,14967.25,62.0,310.0,1228.010009765625,277.0,1333.0,15017.7001953125,91.0,455.0,9641.330078125
item0,2020-04-01T00:00:00,217.0,1130.0,17431.240234375,22.0,88.0,667.5800170898438,61.0,305.0,3994.9599609375,86.0,407.0,10845.91015625,155.0,760.0,38939.33984375,112.0,582.0,4156.330078125,45.0,250.0,9666.3203125,91.0,449.0,8064.18994140625,123.0,541.0,5920.97998046875,28.0,112.0,547.5900268554688,199.0,963.0,10049.0498046875,69.0,313.0,4556.2099609375
item0,2020-04-02T00:00:00,199.0,1076.0,15849.8095703125,0.0,0.0,0.0,56.0,240.0,2781.389892578125,104.0,516.0,14249.4697265625,190.0,951.0,44026.23046875,63.0,300.0,3540.18994140625,13.0,81.0,1208.97998046875,65.0,325.0,4574.47998046875,124.0,546.0,4698.52001953125,31.0,124.0,491.2099914550781,167.0,821.0,7566.58984375,37.0,211.0,1945.2900390625
item0,2020-04-03T00:00:00,242.0,1246.0,18519.859375,43.0,215.0,2309.39990234375,34.0,192.0,2803.6298828125,120.0,569.0,15411.3798828125,237.0,1167.0,48727.05078125,117.0,579.0,5165.419921875,15.0,75.0,3084.739990234375,82.0,383.0,6366.85009765625,133.0,679.0,9685.6904296875,0.0,0.0,0.0,193.0,917.0,8458.2998046875,69.0,345.0,5310.14013671875
item0,2020-04-04T00:00:00,88.0,448.0,7328.5498046875,3.0,15.0,136.82000732421875,13.0,65.0,936.010009765625,26.0,136.0,3520.010009765625,80.0,425.0,23087.73046875,42.0,206.0,1819.4000244140625,11.0,64.0,1928.260009765625,26.0,139.0,2655.3798828125,90.0,454.0,5711.77978515625,8.0,40.0,361.3699951171875,74.0,346.0,3024.77001953125,26.0,143.0,2002.449951171875
item0,2020-04-05T00:00:00,82.0,389.0,5609.35986328125,0.0,0.0,0.0,19.0,95.0,557.4000244140625,33.0,173.0,4826.64990234375,102.0,497.0,23698.8203125,7.0,35.0,416.05999755859375,9.0,51.0,1603.449951171875,30.0,163.0,3201.110107421875,59.0,324.0,3860.47998046875,11.0,77.0,376.4700012207031,68.0,371.0,3827.669921875,26.0,130.0,2001.0400390625
item0,2020-04-06T00:00:00,420.0,2149.0,33529.171875,42.0,210.0,2949.85009765625,133.0,633.0,9160.6796875,134.0,691.0,16321.1201171875,361.0,1781.0,76889.34375,207.0,1089.0,10825.9599609375,62.0,310.0,11186.66015625,173.0,818.0,16875.279296875,274.0,1439.0,17876.970703125,87.0,435.0,2495.56005859375,314.0,1522.0,16479.330078125,139.0,759.0,12206.0
item0,2020-04-07T00:00:00,436.0,2229.0,31623.7109375,70.0,350.0,3617.330078125,125.0,641.0,4578.16015625,214.0,1082.0,26627.169921875,344.0,1735.0,79423.671875,136.0,649.0,7174.7001953125,34.0,170.0,8839.5595703125,161.0,827.0,15128.2197265625,273.0,1504.0,15285.83984375,62.0,310.0,1228.010009765625,434.0,2141.0,18832.41015625,91.0,455.0,9641.330078125
item0,2020-04-08T00:00:00,161.0,742.0,11459.650390625,0.0,0.0,0.0,85.0,425.0,4835.22998046875,77.0,367.0,10528.9501953125,214.0,1119.0,44429.421875,57.0,272.0,1657.1600341796875,30.0,140.0,5197.5498046875,50.0,250.0,4165.18994140625,83.0,426.0,3812.280029296875,0.0,0.0,0.0,115.0,634.0,8573.759765625,45.0,193.0,4027.81005859375
item0,2020-04-09T00:00:00,180.0,917.0,13104.9404296875,13.0,65.0,974.2000122070312,77.0,381.0,4870.31982421875,64.0,320.0,10458.8095703125,180.0,873.0,36253.30859375,79.0,373.0,2387.110107421875,32.0,175.0,8121.47021484375,68.0,346.0,5183.16015625,79.0,361.0,3773.820068359375,0.0,0.0,0.0,151.0,768.0,7622.64013671875,69.0,281.0,3802.27001953125
item0,2020-04-10T00:00:00,213.0,1040.0,16317.259765625,41.0,205.0,2470.550048828125,57.0,285.0,4180.89990234375,71.0,351.0,9303.6298828125,111.0,565.0,28575.849609375,54.0,270.0,2291.89990234375,13.0,65.0,1078.030029296875,74.0,407.0,6443.2001953125,135.0,647.0,6926.35009765625,34.0,170.0,1602.18994140625,202.0,1088.0,10088.16015625,69.0,377.0,6064.080078125
item0,2020-04-11T00:00:00,78.0,366.0,5019.7998046875,0.0,0.0,0.0,25.0,125.0,1625.800048828125,29.0,151.0,4222.509765625,69.0,310.0,14732.9501953125,21.0,97.0,1072.5699462890625,8.0,42.0,1594.2099609375,29.0,145.0,2056.449951171875,39.0,185.0,2457.280029296875,25.0,113.0,805.02001953125,46.0,252.0,2851.06005859375,26.0,130.0,2001.0400390625
item0,2020-04-12T00:00:00,85.0,446.0,6994.43994140625,29.0,145.0,1638.260009765625,28.0,125.0,1824.9200439453125,28.0,133.0,3215.64990234375,72.0,327.0,13009.759765625,36.0,171.0,1585.6700439453125,8.0,40.0,1860.1800537109375,40.0,210.0,4099.72998046875,17.0,82.0,1284.739990234375,31.0,147.0,795.6799926757812,83.0,380.0,3675.570068359375,26.0,108.0,1562.5999755859375
item0,2020-04-13T00:00:00,444.0,2297.0,34184.73828125,0.0,0.0,0.0,182.0,910.0,12351.580078125,182.0,914.0,24705.419921875,360.0,1824.0,89358.046875,132.0,745.0,5773.75,58.0,273.0,8377.4501953125,130.0,589.0,11377.6904296875,202.0,962.0,11291.75,101.0,505.0,3380.949951171875,373.0,1973.0,19636.900390625,139.0,716.0,10489.08984375
item0,2020-04-14T00:00:00,363.0,1902.0,29455.509765625,84.0,420.0,3660.179931640625,126.0,612.0,9116.3896484375,157.0,829.0,21964.849609375,339.0,1582.0,72682.8828125,99.0,495.0,3335.52001953125,51.0,272.0,9674.3701171875,154.0,735.0,14634.099609375,364.0,1803.0,19042.5390625,69.0,389.0,3652.580078125,306.0,1658.0,15900.8603515625,91.0,482.0,10061.7197265625
item0,2020-04-15T00:00:00,217.0,1078.0,16648.509765625,35.0,175.0,1808.6700439453125,75.0,412.0,5972.85009765625,70.0,345.0,9257.6796875,189.0,992.0,47713.671875,37.0,185.0,1857.75,45.0,225.0,8582.5498046875,66.0,294.0,4971.41015625,201.0,1005.0,11726.16015625,50.0,272.0,1877.010009765625,180.0,849.0,8958.5,69.0,345.0,5310.14013671875
item0,2020-04-16T00:00:00,231.0,1155.0,16971.900390625,44.0,242.0,2386.030029296875,82.0,383.0,4672.0498046875,105.0,493.0,13494.7099609375,220.0,1185.0,59827.1796875,42.0,230.0,2575.669921875,30.0,133.0,4613.85009765625,95.0,507.0,8591.08984375,168.0,784.0,9679.1796875,0.0,0.0,0.0,181.0,888.0,8964.48046875,13.0,52.0,809.6500244140625
item0,2020-04-17T00:00:00,188.0,907.0,13850.0302734375,29.0,145.0,1406.0899658203125,20.0,100.0,726.6099853515625,99.0,474.0,12981.3798828125,143.0,746.0,32564.390625,104.0,478.0,4481.43994140625,45.0,255.0,9682.099609375,101.0,497.0,10009.0400390625,185.0,847.0,11308.400390625,62.0,310.0,2286.679931640625,216.0,1138.0,9768.400390625,69.0,297.0,5098.77978515625
item0,2020-04-18T00:00:00,71.0,349.0,5004.6298828125,0.0,0.0,0.0,34.0,161.0,1529.1300048828125,39.0,187.0,5271.509765625,43.0,235.0,6943.14990234375,24.0,133.0,1394.8499755859375,5.0,25.0,423.0299987792969,9.0,45.0,432.3399963378906,25.0,140.0,2187.860107421875,11.0,55.0,268.9100036621094,44.0,220.0,2271.85009765625,17.0,73.0,1520.1600341796875
item0,2020-04-19T00:00:00,88.0,438.0,7004.6298828125,8.0,45.0,586.4500122070312,24.0,120.0,1802.300048828125,37.0,189.0,4977.4599609375,74.0,350.0,15762.3603515625,24.0,104.0,976.6900024414062,11.0,65.0,1892.760009765625,36.0,180.0,3129.590087890625,73.0,320.0,4117.89990234375,8.0,40.0,361.3699951171875,70.0,344.0,2900.56005859375,17.0,85.0,1802.8900146484375
item0,2020-04-20T00:00:00,432.0,2245.0,34028.2890625,42.0,168.0,2359.8798828125,167.0,797.0,7718.35009765625,201.0,1048.0,27575.9609375,288.0,1462.0,45845.19921875,95.0,543.0,4902.25,34.0,136.0,7071.64990234375,151.0,817.0,16567.91015625,377.0,1934.0,19250.859375,119.0,657.0,2867.0400390625,367.0,1765.0,18275.2109375,139.0,610.0,9399.2900390625
item0,2020-04-21T00:00:00,450.0,2352.0,35999.140625,40.0,200.0,1991.239990234375,139.0,674.0,7568.0498046875,181.0,852.0,24473.390625,353.0,1776.0,86635.25,158.0,700.0,7010.3701171875,34.0,136.0,7071.64990234375,208.0,1028.0,19721.5703125,308.0,1550.0,22798.099609375,25.0,125.0,1267.550048828125,388.0,2106.0,20518.150390625,139.0,695.0,10698.1298828125
item0,2020-04-22T00:00:00,242.0,1205.0,18018.029296875,43.0,215.0,2309.39990234375,92.0,511.0,4958.5,87.0,435.0,12529.1201171875,243.0,1239.0,51512.76171875,38.0,144.0,1373.5,30.0,150.0,5497.81005859375,48.0,240.0,3681.14990234375,171.0,867.0,11940.849609375,93.0,434.0,2777.889892578125,172.0,825.0,8097.4501953125,69.0,433.0,6923.68994140625
item0,2020-04-23T00:00:00,242.0,1158.0,17161.890625,20.0,100.0,995.6199951171875,32.0,160.0,2256.489990234375,76.0,388.0,10009.33984375,183.0,966.0,37313.55078125,42.0,210.0,1955.1800537109375,23.0,115.0,3412.1201171875,113.0,525.0,10081.0498046875,98.0,490.0,5899.509765625,34.0,192.0,1800.949951171875,208.0,993.0,10567.150390625,69.0,345.0,5310.14013671875
item0,2020-04-24T00:00:00,203.0,981.0,13863.1201171875,42.0,230.0,2029.219970703125,61.0,305.0,3994.9599609375,65.0,320.0,8654.150390625,125.0,684.0,20241.310546875,87.0,425.0,3813.9599609375,25.0,125.0,4747.16015625,112.0,525.0,8257.26953125,124.0,652.0,9714.9599609375,28.0,140.0,684.489990234375,183.0,982.0,8138.4501953125,37.0,196.0,1443.72998046875
item0,2020-04-25T00:00:00,74.0,403.0,6268.9501953125,3.0,12.0,109.45999908447266,8.0,40.0,290.6400146484375,26.0,133.0,3388.489990234375,74.0,374.0,13229.25,47.0,216.0,1935.4200439453125,8.0,40.0,1860.1800537109375,10.0,43.0,546.97998046875,37.0,194.0,2044.9300537109375,11.0,55.0,268.9100036621094,86.0,435.0,4556.4599609375,26.0,125.0,1923.18994140625
item0,2020-04-26T00:00:00,95.0,464.0,6886.3701171875,3.0,18.0,164.19000244140625,18.0,85.0,1176.050048828125,34.0,170.0,4661.169921875,64.0,327.0,15700.8896484375,35.0,187.0,1585.1099853515625,8.0,40.0,1534.1600341796875,29.0,148.0,2048.409912109375,50.0,250.0,3076.60009765625,16.0,85.0,573.1199951171875,89.0,477.0,4222.27001953125,12.0,60.0,1413.6300048828125
item0,2020-04-27T00:00:00,421.0,2092.0,31593.509765625,86.0,430.0,5719.18017578125,88.0,381.0,3190.469970703125,196.0,1029.0,23874.94921875,500.0,2438.0,114556.71875,179.0,854.0,8711.150390625,41.0,276.0,10618.990234375,212.0,1074.0,20068.51953125,239.0,1210.0,12733.23046875,131.0,568.0,3983.97998046875,313.0,1648.0,17000.80078125,139.0,743.0,10909.490234375
item0,2020-04-28T00:00:00,399.0,1927.0,28057.4296875,42.0,126.0,1769.9100341796875,170.0,875.0,11370.01953125,160.0,846.0,22345.359375,264.0,1320.0,80306.8671875,117.0,647.0,6441.7001953125,62.0,288.0,10526.08984375,140.0,791.0,12303.51953125,405.0,1966.0,27450.2890625,57.0,228.0,1114.739990234375,400.0,2001.0,22466.740234375,139.0,695.0,10698.1298828125
item0,2020-04-29T00:00:00,119.0,564.0,9366.8896484375,20.0,100.0,995.6199951171875,53.0,223.0,2846.389892578125,81.0,430.0,10260.849609375,207.0,1028.0,55634.28125,72.0,324.0,2641.2099609375,13.0,70.0,1228.1600341796875,103.0,497.0,9462.6796875,135.0,638.0,6705.39990234375,28.0,140.0,684.489990234375,201.0,930.0,8747.400390625,69.0,369.0,5415.81982421875
item0,2020-04-30T00:00:00,242.0,1240.0,18460.169921875,41.0,225.0,2669.679931640625,112.0,551.0,5852.43994140625,90.0,414.0,11735.8203125,132.0,616.0,27494.779296875,74.0,394.0,3741.43994140625,25.0,142.0,5631.10986328125,58.0,308.0,5411.3701171875,89.0,405.0,3960.429931640625,43.0,215.0,1222.43994140625,184.0,920.0,10163.76953125,56.0,224.0,3438.4599609375
item0,2020-05-01T00:00:00,168.0,857.0,12506.349609375,24.0,144.0,1492.0799560546875,41.0,190.0,2523.080078125,43.0,206.0,5568.16015625,122.0,625.0,26020.05078125,55.0,290.0,3052.699951171875,16.0,68.0,3096.389892578125,60.0,316.0,6312.0,93.0,466.0,6535.06005859375,29.0,145.0,821.5599975585938,170.0,798.0,8085.14013671875,47.0,257.0,4162.91015625
item0,2020-05-02T00:00:00,58.0,296.0,4244.06982421875,7.0,32.0,308.5799865722656,25.0,127.0,1227.6600341796875,28.0,144.0,3999.2099609375,32.0,167.0,8123.81982421875,23.0,119.0,1056.3599853515625,11.0,59.0,2302.72998046875,14.0,70.0,1152.1400146484375,26.0,126.0,1062.469970703125,8.0,40.0,195.57000732421875,41.0,211.0,2209.02001953125,18.0,81.0,1352.739990234375
item0,2020-05-03T00:00:00,63.0,341.0,5016.39013671875,8.0,43.0,620.9500122070312,3.0,15.0,203.99000549316406,24.0,123.0,3051.7099609375,37.0,185.0,6445.9599609375,17.0,85.0,702.4000244140625,0.0,0.0,0.0,9.0,45.0,470.1199951171875,18.0,83.0,1062.3699951171875,8.0,40.0,195.57000732421875,42.0,205.0,1978.489990234375,18.0,90.0,1425.8699951171875
item0,2020-05-04T00:00:00,313.0,1576.0,23532.919921875,40.0,200.0,1941.1700439453125,25.0,125.0,1230.0799560546875,154.0,729.0,19201.26953125,174.0,852.0,40144.71875,129.0,783.0,5348.25,43.0,231.0,8898.58984375,113.0,557.0,8202.3603515625,212.0,1014.0,12574.4697265625,40.0,240.0,1173.4100341796875,245.0,1269.0,11622.9697265625,97.0,518.0,7652.14013671875
item0,2020-05-05T00:00:00,342.0,1660.0,25711.150390625,0.0,0.0,0.0,43.0,172.0,2398.469970703125,123.0,652.0,17775.9609375,311.0,1599.0,74520.6171875,153.0,771.0,6700.330078125,53.0,265.0,11759.3701171875,107.0,551.0,10894.3896484375,92.0,422.0,5479.830078125,31.0,155.0,1400.300048828125,214.0,1070.0,11622.1103515625,33.0,165.0,726.5499877929688
item0,2020-05-06T00:00:00,140.0,771.0,11287.509765625,0.0,0.0,0.0,37.0,185.0,2379.030029296875,69.0,344.0,8902.7802734375,106.0,611.0,28845.890625,46.0,276.0,1670.550048828125,12.0,72.0,3743.81005859375,43.0,222.0,4234.27001953125,29.0,161.0,1320.8599853515625,20.0,100.0,488.9200134277344,133.0,701.0,7255.3701171875,47.0,251.0,3715.030029296875
